% X                       Y                        sigma11 @ t=5            sigma22 @ t=5            sigma12 @ t=5            D1 @ t=5                 D2 @ t=5
1.04                      -0.19999999999999996     0.2671269761791382       9.835985435150975E-4     -0.10196514500914056     -0.046868505388976356    -0.21469324417927316
1.08                      -0.19999999999999996     0.2507594435575246       -0.03395735394748023     -0.10495430170330047     -0.04584742356674855     -0.22120908572367462
1.12                      -0.19999999999999996     0.23441892039570889      -0.06910787294475383     -0.10738103337348201     -0.044728123993579214    -0.22757363846065903
1.1600000000000001        -0.19999999999999996     0.2182545636419244       -0.10434957505428781     -0.10918444512960025     -0.043508995979220824    -0.23378191650128657
1.2000000000000002        -0.19999999999999996     0.2019633742296734       -0.1397509541329619      -0.11088453781640861     -0.04224113645296784     -0.23983325558061874
1.2400000000000002        -0.19999999999999996     0.18630943884217155      -0.1749088686837942      -0.11136497683556615     -0.04082253058128281     -0.24572461402431434
1.2800000000000002        -0.19999999999999996     0.17055903248763732      -0.21010339442606224     -0.11172969911348765     -0.03936194112354344     -0.25145367264946816
1.3200000000000003        -0.19999999999999996     0.15521086312298166      -0.24504008585854956     -0.11137278208566984     -0.037803041753181874    -0.25701973161880187
1.3599999999999999        -0.19999999999999996     0.1404327851079699       -0.279602949854229       -0.11024502218896981     -0.03614428103736739     -0.2624197859551286
1.4                       -0.19999999999999996     0.12536124855277933      -0.3141184972782518      -0.10906859162792729     -0.034464004647520315    -0.26765353383666424
1.44                      -0.19999999999999996     0.11188680903726461      -0.34768076687939814     -0.10634131577671975     -0.032606957723131       -0.27271924992539026
1.48                      -0.19999999999999996     0.09814592633735597      -0.3810903589818368      -0.10356372413026081     -0.030739330184003592    -0.27761610326313846
1.52                      -0.19999999999999996     0.08521370689974042      -0.41379784580805007     -0.09994393301018141     -0.028775262773596287    -0.2823437163867224
1.56                      -0.19999999999999996     0.07327567822024786      -0.44568717987402023     -0.09544968236962863     -0.026712278801179015    -0.2869013622553706
1.6                       -0.19999999999999996     0.060698212930380295     -0.47744237321250077     -0.09098868006791272     -0.024682659953896877    -0.29128917598534587
1.6400000000000001        -0.19999999999999996     0.051060193857625155     -0.507398642516958       -0.0846871411541189      -0.0224108027393551      -0.29550696219849465
1.6800000000000002        -0.19999999999999996     0.04080819536857472      -0.5371289999182661      -0.07842564858859008     -0.020188464634165643    -0.29955572211118064
1.7200000000000002        -0.19999999999999996     0.03180252573609992      -0.5657397194427722      -0.07124478892001582     -0.017870940962273964    -0.30343545527848764
1.7600000000000002        -0.19999999999999996     0.024247316890891053     -0.5931049513635297      -0.06313144251315299     -0.015453136976046477    -0.3071482850574192
1.8000000000000003        -0.19999999999999996     0.01579912449031623      -0.6202438576886043      -0.055097343854175626    -0.013139560577982145    -0.31069491967856
1.8399999999999999        -0.19999999999999996     0.01148204739151984      -0.6448436890200827      -0.04508190808899641     -0.01050090475155998     -0.3140770987816363
1.88                      -0.19999999999999996     0.0062982775544898895    -0.6691219569739795      -0.03515547471944362     -0.007989506574965787    -0.31729825830108893
1.92                      -0.19999999999999996     0.002829973968396647     -0.6919077070446209      -0.02427517277811286     -0.005379178380217647    -0.32035887636262333
1.96                      -0.19999999999999996     0.0013167461234490294    -0.7129875611784335      -0.01240412304970475     -0.0026594496950283902   -0.3232648863588294
2                         -0.19999999999999996     -0.001169007801294572    -0.7336190112807218      -6.489274358041433E-4    -1.1916536559178695E-4   -0.32601778796153086
-2                        -0.15999999999999992     -0.00149575742715672     -0.7839623549225218      2.427526637803837E-6     4.003834096109058E-6     0.3390016257621341
-1.96                     -0.15999999999999992     0.0014870804097875528    -0.7597304957626585      0.0020983114407606574    7.595293769090106E-5     0.33587681380904955
-1.92                     -0.15999999999999992     0.0032957624527774135    -0.7353208406493879      0.004207674909107043     1.2215700341271468E-4    0.33258530059626085
-1.88                     -0.15999999999999992     0.007458980526654911     -0.7091472403163219      0.006273909631500865     1.322609004361687E-4     0.32912529239109317
-1.84                     -0.15999999999999992     0.013654248780542735     -0.6813754657934582      0.00833239821471701      1.0541286717065368E-4    0.32548997504810684
-1.8                      -0.15999999999999992     0.018853797121095618     -0.6534186396011981      0.010390552106328312     4.993075052351628E-5     0.32167887091816366
-1.76                     -0.15999999999999992     0.028882472518104142     -0.6226633692271469      0.01246153604943008      -5.277782370587364E-5    0.31768831482262316
-1.72                     -0.15999999999999992     0.03787026076172047      -0.591805701167323       0.01453657174462162      -1.8616315561308214E-4   0.3135168307440474
-1.68                     -0.15999999999999992     0.04852810978482221      -0.5596682704602597      0.016640153225556988     -3.590707489918132E-4    0.3091637360963286
-1.6400000000000001       -0.15999999999999992     0.06058288255455303      -0.5263963131029323      0.01878897599758378      -5.721534480381955E-4    0.3046276763814257
-1.6                      -0.15999999999999992     0.07194781454359105      -0.4929971647463264      0.020911639627986096     -8.187271035764152E-4    0.29990888268609917
-1.56                     -0.15999999999999992     0.08657244137368995      -0.45771681384895446     0.023158987602718298     -0.0011134641399908217   0.2950071005914626
-1.52                     -0.15999999999999992     0.1004611264979308       -0.42240961199658966     0.02537858081659572      -0.0014429628714559609   0.2899236103631022
-1.48                     -0.15999999999999992     0.11540862726636182      -0.38632909467891563     0.027650384964816463     -0.001814125782542414    0.28465851823417965
